twitterID,text,retweet_count,favorite_count,created_at,location,source
Android Community,Honeywell thermostats now has Google Home support - https://t.co/qdKMeeWjnX https://t.co/19jKP6BYgG,0,1,2017-08-03 12:01:00,,AndroidCommunity.com
Peter De Stasio,Honeywell thermostats now has Google Home support https://t.co/f6KBk0pbI2,0,0,2017-08-03 12:00:58,"Toronto, Ontario",IFTTT
Ako si ayah,"RT @BTS_Billboard: Buy/Gift @BTS_twt:

—""Come Back Home""
https://t.co/OjU3WGhe3V
https://t.co/yqadLsyWql

—YNWA
https://t.co/mhkimjJodM
htt…",56,0,2017-08-03 12:00:46,Republic of the Philippines,Twitter for Android
Trendinalia France,"⒍ Tebas
⒎ Google Home
⒏ Loup Bureau
⒐ #GGRMC
⒑ #Hyperloop

2017/8/3 13:52 CEST #trndnl https://t.co/iQIQ3mQZoL",0,0,2017-08-03 12:00:22,France,Tendances France
NITIN KANANI,Rent Now Sell Later! https://t.co/vv2MUqEz7P,0,0,2017-08-03 12:00:13,leicester uk,Facebook
NITIN KANANI,Rent Now Sell Later! https://t.co/ecV1tUy81B,0,0,2017-08-03 12:00:05,leicester uk,Facebook
pamela marie,@stevenharman @wirecutter So far our other chosen home integrations integrate! (aside from google home vs alexa but… https://t.co/PEqwKLIAOx,0,0,2017-08-03 11:59:58,Atlanta,Twitter Web Client
WorldwideMediaDirect,This partnership addition is exciting news! Way to go Scott and your Honeywell team! https://t.co/viI0lYzqR6,0,0,2017-08-03 11:59:46,"Hunt Valley, MD USA",LinkedIn
Teresa Hartman,RT @emweeklyrpt: Solar Eclipse Preparedness Resource Guide https://t.co/ybCaXq1Tah @ICMA @NACoTweets @iaem @NEMA_web @Neptanow @IAFC_EFO @T…,4,0,2017-08-03 11:58:31,,Twitter for iPhone
Heather Dowd,@jplaman @MaryTMM @TIESeducation @pgreensoup There are resources at https://t.co/saBqAsJ8gz like classroom posters… https://t.co/Y2Mf8eqo58,1,0,2017-08-03 11:58:17,"Minnesota, USA",Twitter for Android
🙏🐷🐐🐣Bama🐕🐎🐈🌺,Google Home Giveaway https://t.co/wOEF7xQMoQ,0,0,2017-08-03 11:57:42,"Alabama, USA",Twitter Web Client
Naturally Tea Lover,Basalt's Two Leaves and a Bud lands on '50 to Watch in Colorado' #teanews https://t.co/dBaL7aA6EK,0,1,2017-08-03 11:57:24,world wide wild,IFTTT
Jimmy Blanchard,Creating the Ultimate Guest Room: How to Make Guests Feel Right at Home https://t.co/ewVGpqUfdP https://t.co/yLEot5XXan,0,0,2017-08-03 11:57:03,"Fort Myers, FL",engage121
TheTicketSellers,"Excited for @BoomtownFair? Here's an essential guide for everything from parking, tickets, alcohol limits + more… https://t.co/dxpV5xQrzI",0,0,2017-08-03 11:57:03,"Birmingham, UK ",Sprout Social
🙏🐷🐐🐣Bama🐕🐎🐈🌺,"I am going to win a Google Home, and you could too! @geekslifenet @impartialgeek https://t.co/wOEF7xQMoQ #geekslife",0,0,2017-08-03 11:56:46,"Alabama, USA",Twitter Web Client
🙏🐷🐐🐣Bama🐕🐎🐈🌺,I am trying to win a Google Home from @impartialgeek #geekslife https://t.co/wOEF7xQMoQ,0,0,2017-08-03 11:56:20,"Alabama, USA",Twitter Web Client
🙏🐷🐐🐣Bama🐕🐎🐈🌺,Win a Google Home from @impartialgeek #geekslife https://t.co/wOEF7xQMoQ,0,0,2017-08-03 11:55:49,"Alabama, USA",Twitter Web Client
umair khan,"RT @internetsekho: #GoogleHome Review- #SmartSpeaker &amp; Home Assistant
https://t.co/qfYbajt3KU https://t.co/iVjQrBB8TO",6,0,2017-08-03 11:53:23,,Twitter Web Client
MobilityScooterSpain,"Saudi Arabia Approves Oncothermia, the Latest Technology in Cancer Treatment https://t.co/ZEZjlqW3dX",0,0,2017-08-03 11:53:11,"Jacarilla, España",dlvr.it
Andy Burton,"Saudi Arabia Approves Oncothermia, the Latest Technology in Cancer Treatment https://t.co/7vZyisvDez",0,0,2017-08-03 11:53:08,"Grimsby, England",dlvr.it
Delveri Munang Chick,RT @Google: The banks of the Amazon Basin are home to 27M people. Explore their stories and roots on @googleearth → https://t.co/rmXF7XgaJi…,88,0,2017-08-03 11:53:00,"Fort Lauderdale, FL",Twitter for iPhone
🌻sober🌻,"RT @BTS_Billboard: Buy/Gift @BTS_twt:

—""Come Back Home""
https://t.co/OjU3WGhe3V
https://t.co/yqadLsyWql

—YNWA
https://t.co/mhkimjJodM
htt…",56,0,2017-08-03 11:52:13,"Cengkareng, Indonesia",Twitter for Android
Alejandro,"RT @freyduni: The new Google Earth wants to take you on a voyage, and it starts at home https://t.co/cVHqV0v2w0 #trend https://t.co/X0CxrGX…",3,0,2017-08-03 11:52:04,Región de Valparaiso,Twitter Lite
Abhishek Das,@DataRobot Uhh..I won a Google Home in the lucky draw: Best. Talk. Ever...Where do I sign up @DataRobot ?😁,0,1,2017-08-03 11:51:12,Sydney,Twitter Web Client
Cyclo,"RT @AIIAmericanGirI: Report: Al Gore's Home Burns 34 Times More Electricity Than Average U.S. Household @BreitbartNews
https://t.co/h3Qf0Kh…",175,0,2017-08-03 11:51:02,,Twitter for iPhone
Trendinalia France,"📈 ""Google Home"" is trending today on Google France (5000+ searches) https://t.co/8oyUQarf6l",0,1,2017-08-03 11:49:48,France,Tendances France
"Philip Haymaker, Sr.",RT @BBNRadio: Tune in for Melva's testimony on Unshackled at 11:00pm ET.  The program that makes you face yourself and think. https://t.co/…,3,0,2017-08-03 11:49:26,,Twitter Web Client
Lisa Lucas,"Google Home just called Tupac ""pack"" 😂",0,5,2017-08-03 11:49:12,Brooklyn,Twitter for iPhone
Turfline/Trading,"RT @GoogleUK: Introducing Google Home. It's your own Google, always ready to help. For £129 RRP.
https://t.co/SNxkqAnQDD",3,0,2017-08-03 11:47:42,England,Twitter Web Client
Delveri Munang Chick,"RT @Google: To ease the hands-full, new parent feeling, we brought the top baby-care questions from Search to #GoogleHome → https://t.co/BF…",75,0,2017-08-03 11:47:39,"Fort Lauderdale, FL",Twitter for iPhone
Chuck Cannon 🏳️‍🌈,RT @TritonHigh: Click on the following link for the 2017 B.H.P.R.S.D. Summer Reading list https://t.co/cZnYfkO324 https://t.co/yDplN50lws,1,0,2017-08-03 11:47:38,"Clementon, NJ",Twitter for iPhone
kok,"RT @Brian_Hespen: The World’s Easiest Home Based Business!
This system only works for people that take action:https://t.co/dHtJuiN4hl
Get i…",23,0,2017-08-03 11:46:25,,Twitter Web Client
Joshua Hamilton,Parents surprise daughters with newly adopted sister https://t.co/4OEN8TYNZj,0,0,2017-08-03 11:46:03,"Virginia, USA",Twitter for iPhone
emma,"RT @internetsekho: #GoogleHome Review- #SmartSpeaker &amp; Home Assistant
https://t.co/qfYbajt3KU https://t.co/iVjQrBB8TO",6,0,2017-08-03 11:45:44,usited states,Twitter Web Client
Hilda Aurora de Leon,RT @ew4CsUnConf: What will you learn at #ew4CsUnConf? Register at https://t.co/XT6DZ8cRJT @KnightsVision1  @eastwakehs @RolesvilleRams @ewm…,5,0,2017-08-03 11:45:28,,Twitter for iPhone
Florida Man News,Man threatens to stick Home Depot employee with needle https://t.co/epsfKu8deU #floridaman #news,0,0,2017-08-03 11:45:28,"Florida, USA",IFTTT
Cristobal Valdivia,RT @pgray41: $fnma We need a long-term solution that reforms Fannie Freddie and keeps thm workng for home buyers and shareholders https://t…,29,0,2017-08-03 11:45:24,,Twitter for iPhone
Louisojibe,Google Says Its Rob... https://t.co/BGNQ7ppg5B via @crowd24ng #news-#music-#cnn-#crowd24ng-#naija-#breaking | 🚀 by… https://t.co/XCgXs7qGxA,0,0,2017-08-03 11:45:16,,Twibble.io
Precision IT,"Smart home tech, like Google Home, piqued curiosity in 2016. Could smart home tech become a must-have in 2017?",0,0,2017-08-03 11:45:10,"New York, NY",Likeable Business
Storia,"Talk about #RelationshipGoals... 

""After living together with Google Home, life is pure bliss"":… https://t.co/QmfMZMZG03",0,1,2017-08-03 11:45:07,"New York, NY",Hootsuite
Angilie,"RT @BTS_Billboard: Buy/Gift @BTS_twt:

—""Come Back Home""
https://t.co/OjU3WGhe3V
https://t.co/yqadLsyWql

—YNWA
https://t.co/mhkimjJodM
htt…",56,0,2017-08-03 11:44:55,Republic of the Philippines,Twitter for Android
